Index,Address,Match,Exact,Address_2,Coords,Coords_2,Coords_3,Coords_4,Coords_5,Coords_6,Coords_7,Lon,Lat,Analysis (Copper),Analysis (Lead),City,Copper (ppb),Date Submitted,Lead (ppb),Sample Number,Street #,Street Name,Zip Code
11057,"3419 KELLAR AVE, FLINT, MI, 48504",Match,Exact,"3419 KELLAR AVE, FLINT, MI, 48504","-83.72969,43.04651",69564440.0,L,26.0,49.0,700.0,4013.0,-83.72969,43.04651,Copper,Lead,FLINT,0.0,2016-03-23 11:30:18,0.0,LG27458,3419,KELLAR AVE,48504
8574,"1551  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"1551 FOREST HILL AVE, FLINT, MI, 48504","-83.72156,43.030853",69565211.0,L,26.0,49.0,1200.0,3012.0,-83.72156,43.030853,Copper,Lead,FLINT,0.0,2016-01-27 13:58:33,1.0,LG05246,1551 ,FOREST HILL AVE,48504
8575,"1558  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"1558 FOREST HILL AVE, FLINT, MI, 48504","-83.72164,43.030685",69565211.0,R,26.0,49.0,1200.0,4003.0,-83.72164,43.030685,Copper,Lead,FLINT,100.0,2016-01-27 14:10:18,1.0,LG05259,1558 ,FOREST HILL AVE,48504
8572,"1445  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"1445 FOREST HILL AVE, FLINT, MI, 48504","-83.72262,43.029064",69565201.0,L,26.0,49.0,1200.0,3009.0,-83.72262,43.029064,Copper,Lead,FLINT,120.0,2016-01-24 12:13:58,4.0,LG03160,1445 ,FOREST HILL AVE,48504
8573,"1510  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"1510 FOREST HILL AVE, FLINT, MI, 48504","-83.72204,43.030033",69565205.0,R,26.0,49.0,1200.0,4004.0,-83.72204,43.030033,Copper,Lead,FLINT,0.0,2016-02-18 12:39:37,0.0,LG15452,1510 ,FOREST HILL AVE,48504
8578,"1902  FOREST HILL AVE, FLINT, MI, ",Match,Exact,"1902 FOREST HILL AVE, FLINT, MI, 48504","-83.720406,43.032936",69564810.0,R,26.0,49.0,900.0,5017.0,-83.720406,43.032936,Copper,Lead,,210.0,2016-01-15 10:58:57,8.0,LF99917,1902 ,FOREST HILL AVE,
8579,"2110  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"2110 FOREST HILL AVE, FLINT, MI, 48504","-83.72043,43.034504",69564808.0,R,26.0,49.0,900.0,5006.0,-83.72043,43.034504,Copper,Lead,FLINT,90.0,2016-02-09 14:09:13,0.0,LG11417,2110 ,FOREST HILL AVE,48504
8576,"1702  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"1702 FOREST HILL AVE, FLINT, MI, 48504","-83.72088,43.031895",69565209.0,R,26.0,49.0,1200.0,4001.0,-83.72088,43.031895,Copper,Lead,FLINT,0.0,2016-01-29 12:44:42,6.0,LG06069,1702 ,FOREST HILL AVE,48504
11021,"2340  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2340 KELLAR AVE, FLINT, MI, 48504","-83.72878,43.036892",69564593.0,R,26.0,49.0,900.0,4006.0,-83.72878,43.036892,Copper,Lead,FLINT,60.0,2016-02-10 14:13:13,3.0,LG11838,2340 ,KELLAR AVE,48504
8577,"1708  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"1708 FOREST HILL AVE, FLINT, MI, 48504","-83.72087,43.031914",69565209.0,R,26.0,49.0,1200.0,4001.0,-83.72087,43.031914,Copper,Lead,FLINT,0.0,2016-01-28 13:38:27,0.0,LG05711,1708 ,FOREST HILL AVE,48504
11020,"2334  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2334 KELLAR AVE, FLINT, MI, 48504","-83.72878,43.036835",69564593.0,R,26.0,49.0,900.0,4006.0,-83.72878,43.036835,Copper,Lead,FLINT,0.0,2016-01-21 15:34:00,0.0,LG01780,2334 ,KELLAR AVE,48504
271,"833 ALVORD AVE, FLINT, MI, 48507",Match,Exact,"833 ALVORD AVE, FLINT, MI, 48507","-83.68889,42.98581",69574901.0,L,26.0,49.0,4000.0,4012.0,-83.68889,42.98581,Copper,Lead,FLINT,70.0,2016-03-16 10:17:24,0.0,LG24340,833,ALVORD AVE,48507
274,"834  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"834 ALVORD AVE, FLINT, MI, 48507","-83.688934,42.98582",69574901.0,R,26.0,49.0,4000.0,3014.0,-83.688934,42.98582,Copper,Lead,FLINT,0.0,2016-01-23 12:00:14,0.0,LG02829,834 ,ALVORD AVE,48507
275,"854  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"854 ALVORD AVE, FLINT, MI, 48507","-83.68935,42.98581",69574901.0,R,26.0,49.0,4000.0,3014.0,-83.68935,42.98581,Copper,Lead,FLINT,0.0,2016-01-27 13:15:58,1.0,LG05142,854 ,ALVORD AVE,48507
276,"916  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"916 ALVORD AVE, FLINT, MI, 48507","-83.69101,42.985767",69574841.0,R,26.0,49.0,4000.0,3013.0,-83.69101,42.985767,Copper,Lead,FLINT,0.0,2016-01-22 12:57:13,7.0,LG02587,916 ,ALVORD AVE,48507
277,"923  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"923 ALVORD AVE, FLINT, MI, 48507","-83.69114,42.985756",69574841.0,L,26.0,49.0,4000.0,4013.0,-83.69114,42.985756,Copper,Lead,FLINT,50.0,2016-01-21 15:59:55,2.0,LG01899,923 ,ALVORD AVE,48507
279,"923 ALVORD AVE, FLINT, MI, 48507",Match,Exact,"923 ALVORD AVE, FLINT, MI, 48507","-83.69114,42.985756",69574841.0,L,26.0,49.0,4000.0,4013.0,-83.69114,42.985756,Copper,Lead,FLINT,90.0,2016-03-23 11:29:58,13.0,LG27439,923,ALVORD AVE,48507
11022,"2408  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2408 KELLAR AVE, FLINT, MI, 48504","-83.72899,43.03749",69564593.0,R,26.0,49.0,900.0,4006.0,-83.72899,43.03749,Copper,Lead,FLINT,0.0,2016-02-16 08:28:50,2.0,LG13649,2408 ,KELLAR AVE,48504
11024,"2408 KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2408 KELLAR AVE, FLINT, MI, 48504","-83.72899,43.03749",69564593.0,R,26.0,49.0,900.0,4006.0,-83.72899,43.03749,Copper,Lead,FLINT,0.0,2016-03-16 09:59:17,0.0,LG24320,2408,KELLAR AVE,48504
11027,"2420 KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2420 KELLAR AVE, FLINT, MI, 48504","-83.729034,43.037598",69564593.0,R,26.0,49.0,900.0,4006.0,-83.729034,43.037598,Copper,Lead,FLINT,130.0,2016-03-11 12:39:16,3.0,LG22575,2420,KELLAR AVE,48504
11028,"2425  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2425 KELLAR AVE, FLINT, MI, 48504","-83.729065,43.03763",69564593.0,L,26.0,49.0,900.0,4007.0,-83.729065,43.03763,Copper,Lead,FLINT,60.0,2016-01-23 11:59:51,3.0,LG02807,2425 ,KELLAR AVE,48504
8585,"2402  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"2402 FOREST HILL AVE, FLINT, MI, 48504","-83.72051,43.03786",69564800.0,R,26.0,49.0,900.0,5005.0,-83.72051,43.03786,Copper,Lead,FLINT,0.0,2016-03-02 12:13:24,2.0,LG19902,2402 ,FOREST HILL AVE,48504
8586,"2913  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"2913 FOREST HILL AVE, FLINT, MI, 48504","-83.72172,43.0426",69564763.0,L,26.0,49.0,900.0,2005.0,-83.72172,43.0426,Copper,Lead,FLINT,120.0,2016-01-30 12:59:35,0.0,LG06464,2913 ,FOREST HILL AVE,48504
11030,"2425 KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2425 KELLAR AVE, FLINT, MI, 48504","-83.729065,43.03763",69564593.0,L,26.0,49.0,900.0,4007.0,-83.729065,43.03763,Copper,Lead,FLINT,100.0,2016-03-04 13:33:03,9.0,LG20502,2425,KELLAR AVE,48504
8587,"3009  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3009 FOREST HILL AVE, FLINT, MI, 48504","-83.721725,43.04305",69564760.0,L,26.0,49.0,900.0,2004.0,-83.721725,43.04305,Copper,Lead,FLINT,0.0,2016-01-30 12:32:00,4.0,LG06416,3009 ,FOREST HILL AVE,48504
8588,"3009 FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3009 FOREST HILL AVE, FLINT, MI, 48504","-83.721725,43.04305",69564760.0,L,26.0,49.0,900.0,2004.0,-83.721725,43.04305,Copper,Lead,FLINT,0.0,2016-04-06 12:28:33,0.0,LG32168,3009,FOREST HILL AVE,48504
283,"924  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"924 ALVORD AVE, FLINT, MI, 48507","-83.69118,42.985767",69574841.0,R,26.0,49.0,4000.0,3013.0,-83.69118,42.985767,Copper,Lead,FLINT,70.0,2015-10-13 14:30:28,5.0,LF87412,924 ,ALVORD AVE,48507
8582,"2330 FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"2330 FOREST HILL AVE, FLINT, MI, 48504","-83.7205,43.03723",69564800.0,R,26.0,49.0,900.0,5005.0,-83.7205,43.03723,Copper,Lead,FLINT,0.0,2016-03-16 09:30:03,2.0,LG24228,2330,FOREST HILL AVE,48504
285,"927 ALVORD AVE, FLINT, MI, 48507",Match,Exact,"927 ALVORD AVE, FLINT, MI, 48507","-83.69122,42.985756",69574841.0,L,26.0,49.0,4000.0,4013.0,-83.69122,42.985756,Copper,Lead,FLINT,290.0,2016-04-20 12:50:17,0.0,LG37716,927,ALVORD AVE,48507
8580,"2330  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"2330 FOREST HILL AVE, FLINT, MI, 48504","-83.7205,43.03723",69564800.0,R,26.0,49.0,900.0,5005.0,-83.7205,43.03723,Copper,Lead,FLINT,0.0,2016-02-25 11:05:42,2.0,LG18104,2330 ,FOREST HILL AVE,48504
286,"1015  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1015 ALVORD AVE, FLINT, MI, 48507","-83.69337,42.985188",69574813.0,L,26.0,49.0,13500.0,3009.0,-83.69337,42.985188,Copper,Lead,FLINT,0.0,2016-01-26 13:47:42,4.0,LG04555,1015 ,ALVORD AVE,48507
287,"1016 ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1016 ALVORD AVE, FLINT, MI, 48507","-83.69339,42.9852",69574813.0,R,26.0,49.0,13500.0,3008.0,-83.69339,42.9852,Copper,Lead,FLINT,0.0,2016-03-13 12:14:03,0.0,LG23038,1016,ALVORD AVE,48507
288,"1020  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1020 ALVORD AVE, FLINT, MI, 48507","-83.693436,42.9852",69574813.0,R,26.0,49.0,13500.0,3008.0,-83.693436,42.9852,Copper,Lead,FLINT,210.0,2016-02-03 14:23:48,9.0,LG08745,1020 ,ALVORD AVE,48507
289,"1044  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1044 ALVORD AVE, FLINT, MI, 48507","-83.693726,42.985195",69574813.0,R,26.0,49.0,13500.0,3008.0,-83.693726,42.985195,Copper,Lead,FLINT,0.0,2016-01-27 13:01:00,6.0,LG04759,1044 ,ALVORD AVE,48507
11034,"2501 KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2501 KELLAR AVE, FLINT, MI, 48504","-83.729385,43.03854",69564588.0,L,26.0,49.0,900.0,1016.0,-83.729385,43.03854,Copper,Lead,FLINT,0.0,2016-04-15 12:17:25,3.0,LG36256,2501,KELLAR AVE,48504
11036,"2519  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2519 KELLAR AVE, FLINT, MI, 48504","-83.7294,43.03872",69564588.0,L,26.0,49.0,900.0,1016.0,-83.7294,43.03872,Copper,Lead,FLINT,910.0,2016-02-03 13:36:41,112.0,LG08385,2519 ,KELLAR AVE,48504
11035,"2516  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2516 KELLAR AVE, FLINT, MI, 48504","-83.72938,43.0387",69564588.0,R,26.0,49.0,900.0,1017.0,-83.72938,43.0387,Copper,Lead,FLINT,0.0,2016-02-08 13:07:57,0.0,LG10758,2516 ,KELLAR AVE,48504
11038,"2726  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2726 KELLAR AVE, FLINT, MI, 48504","-83.72949,43.041138",69564548.0,R,26.0,49.0,900.0,1014.0,-83.72949,43.041138,Copper,Lead,FLINT,70.0,2016-02-24 08:02:11,16.0,LG17476,2726 ,KELLAR AVE,48504
11037,"2605  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2605 KELLAR AVE, FLINT, MI, 48504","-83.729454,43.03985",69564548.0,L,26.0,49.0,900.0,1015.0,-83.729454,43.03985,Copper,Lead,FLINT,90.0,2016-01-28 13:39:27,5.0,LG05760,2605 ,KELLAR AVE,48504
11039,"2726 KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2726 KELLAR AVE, FLINT, MI, 48504","-83.72949,43.041138",69564548.0,R,26.0,49.0,900.0,1014.0,-83.72949,43.041138,Copper,Lead,FLINT,0.0,2016-04-11 12:42:04,1.0,LG34315,2726,KELLAR AVE,48504
8596,"3411  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3411 FOREST HILL AVE, FLINT, MI, 48504","-83.72143,43.046497",69564662.0,L,26.0,49.0,700.0,5006.0,-83.72143,43.046497,Copper,Lead,FLINT,50.0,2016-02-24 13:29:02,0.0,LG17948,3411 ,FOREST HILL AVE,48504
8597,"3415  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3415 FOREST HILL AVE, FLINT, MI, 48504","-83.721436,43.046524",69564662.0,L,26.0,49.0,700.0,5006.0,-83.721436,43.046524,Copper,Lead,FLINT,0.0,2016-01-28 13:39:06,0.0,LG05743,3415 ,FOREST HILL AVE,48504
7266,"759 E MCCLELLAN ST, FLINT, MI, 48505",Match,Non_Exact,"759 MCCLELLAN ST, FLINT, MI, 48504","-83.715256,43.043827",69564824.0,L,26.0,49.0,900.0,3017.0,-83.715256,43.043827,Copper,Lead,FLINT,0.0,2016-03-11 12:39:31,0.0,LG22590,759,E MCCLELLAN ST,48505
8594,"3201  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3201 FOREST HILL AVE, FLINT, MI, 48504","-83.721405,43.044636",69564758.0,L,26.0,49.0,900.0,3005.0,-83.721405,43.044636,Copper,Lead,FLINT,0.0,2016-02-06 11:42:12,3.0,LG10179,3201 ,FOREST HILL AVE,48504
7265,"759  E MCCLELLAN ST, FLINT, MI, 48505",Match,Non_Exact,"759 MCCLELLAN ST, FLINT, MI, 48504","-83.715256,43.043827",69564824.0,L,26.0,49.0,900.0,3017.0,-83.715256,43.043827,Copper,Lead,FLINT,0.0,2016-02-24 13:30:24,1.0,LG18022,759 ,E MCCLELLAN ST,48505
8595,"3213  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3213 FOREST HILL AVE, FLINT, MI, 48504","-83.721405,43.044724",69564758.0,L,26.0,49.0,900.0,3005.0,-83.721405,43.044724,Copper,Lead,FLINT,420.0,2016-01-21 15:30:00,36.0,LG01589,3213 ,FOREST HILL AVE,48504
7267,"905  E MCCLELLAN ST, FLINT, MI, 48505",Match,Non_Exact,"905 E MCCLELLAN ST, FLINT, MI, 48505","-83.68883,43.04389",69567277.0,L,26.0,49.0,2000.0,2023.0,-83.68883,43.04389,Copper,Lead,FLINT,0.0,2016-01-29 12:44:22,3.0,LG06050,905 ,E MCCLELLAN ST,48505
7269,"115 E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"115 E MOORE ST, FLINT, MI, 48505","-83.70404,43.05331",69566767.0,L,26.0,49.0,800.0,2003.0,-83.70404,43.05331,Copper,Lead,FLINT,0.0,2016-04-13 07:51:11,2.0,LG35039,115,E MOORE ST,48505
8599,"3501 FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3501 FOREST HILL AVE, FLINT, MI, 48504","-83.721436,43.047028",69564662.0,L,26.0,49.0,700.0,5006.0,-83.721436,43.047028,Copper,Lead,FLINT,0.0,2016-04-20 12:49:23,0.0,LG37696,3501,FOREST HILL AVE,48504
290,"1101  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1101 ALVORD AVE, FLINT, MI, 48507","-83.694405,42.985184",69574813.0,L,26.0,49.0,13500.0,3009.0,-83.694405,42.985184,Copper,Lead,FLINT,0.0,2016-02-07 11:45:04,23.0,LG10516,1101 ,ALVORD AVE,48507
291,"1114 ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1114 ALVORD AVE, FLINT, MI, 48507","-83.69457,42.98519",69574813.0,R,26.0,49.0,13500.0,3008.0,-83.69457,42.98519,Copper,Lead,FLINT,100.0,2016-03-05 12:37:10,2.0,LG20626,1114,ALVORD AVE,48507
292,"1125  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1125 ALVORD AVE, FLINT, MI, 48507","-83.694695,42.98518",69574813.0,L,26.0,49.0,13500.0,3009.0,-83.694695,42.98518,Copper,Lead,FLINT,0.0,2016-02-04 13:13:02,3.0,LG09106,1125 ,ALVORD AVE,48507
293,"1201  ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1201 ALVORD AVE, FLINT, MI, 48507","-83.69599,42.985172",69574808.0,L,26.0,49.0,13500.0,3010.0,-83.69599,42.985172,Copper,Lead,FLINT,70.0,2015-10-16 08:30:02,10.0,LF87937,1201 ,ALVORD AVE,48507
8592,"3111 FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3111 FOREST HILL AVE, FLINT, MI, 48504","-83.72141,43.043987",69564758.0,L,26.0,49.0,900.0,3005.0,-83.72141,43.043987,Copper,Lead,FLINT,0.0,2016-03-11 12:38:17,0.0,LG22517,3111,FOREST HILL AVE,48504
8593,"3123  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3123 FOREST HILL AVE, FLINT, MI, 48504","-83.721405,43.044075",69564758.0,L,26.0,49.0,900.0,3005.0,-83.721405,43.044075,Copper,Lead,FLINT,0.0,2016-01-21 13:42:26,17.0,LG01483,3123 ,FOREST HILL AVE,48504
8590,"3017  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3017 FOREST HILL AVE, FLINT, MI, 48504","-83.721725,43.043102",69564760.0,L,26.0,49.0,900.0,2004.0,-83.721725,43.043102,Copper,Lead,FLINT,70.0,2016-01-25 13:49:57,2.0,LG03800,3017 ,FOREST HILL AVE,48504
8591,"3111  FOREST HILL AVE, FLINT, MI, 48504",Match,Exact,"3111 FOREST HILL AVE, FLINT, MI, 48504","-83.72141,43.043987",69564758.0,L,26.0,49.0,900.0,3005.0,-83.72141,43.043987,Copper,Lead,FLINT,50.0,2016-01-21 15:47:00,4.0,LG01798,3111 ,FOREST HILL AVE,48504
11008,"1551 KEARSLEY PARK BLVD, FLINT, MI, 48506",Match,Exact,"1551 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.67151,43.030396",69569081.0,L,26.0,49.0,2600.0,2012.0,-83.67151,43.030396,Copper,Lead,FLINT,0.0,2016-06-14 13:02:24,0.0,LG52288,1551,KEARSLEY PARK BLVD,48506
299,"1201 ALVORD AVE, FLINT, MI, 48507",Match,Exact,"1201 ALVORD AVE, FLINT, MI, 48507","-83.69599,42.985172",69574808.0,L,26.0,49.0,13500.0,3010.0,-83.69599,42.985172,Copper,Lead,FLINT,360.0,2016-04-18 16:08:54,52.0,LG37013,1201,ALVORD AVE,48507
11001,"1309  KEARSLEY PARK BLVD, FLINT, MI, ",Match,Exact,"1309 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.67516,43.03184",69568785.0,L,26.0,49.0,2600.0,2014.0,-83.67516,43.03184,Copper,Lead,FLINT,120.0,2016-01-21 16:21:15,4.0,LG02136,1309 ,KEARSLEY PARK BLVD,
11000,"1305  KEARSLEY PARK BLVD, FLINT, MI, 48506",Match,Exact,"1305 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.675186,43.031868",69568785.0,L,26.0,49.0,2600.0,2014.0,-83.675186,43.031868,Copper,Lead,FLINT,70.0,2016-01-21 15:31:00,5.0,LG01683,1305 ,KEARSLEY PARK BLVD,48506
11002,"1309 KEARSLEY PARK BLVD, FLINT, MI, 48506",Match,Exact,"1309 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.67516,43.03184",69568785.0,L,26.0,49.0,2600.0,2014.0,-83.67516,43.03184,Copper,Lead,FLINT,140.0,2016-03-07 12:17:20,14.0,LG20890,1309,KEARSLEY PARK BLVD,48506
11005,"1433 KEARSLEY PARK BLVD, FLINT, MI, 48506",Match,Exact,"1433 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.67389,43.03079",69568792.0,L,26.0,49.0,2600.0,2013.0,-83.67389,43.03079,Copper,Lead,FLINT,0.0,2016-03-06 12:14:28,5.0,LG20726,1433,KEARSLEY PARK BLVD,48506
11004,"1401  KEARSLEY PARK BLVD, FLINT, MI, 48506",Match,Exact,"1401 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.67433,43.031124",69568792.0,L,26.0,49.0,2600.0,2013.0,-83.67433,43.031124,Copper,Lead,FLINT,280.0,2016-02-24 13:07:31,7.0,LG17881,1401 ,KEARSLEY PARK BLVD,48506
11007,"1527 KEARSLEY PARK BLVD, FLINT, MI, 48506",Match,Exact,"1527 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.671814,43.030636",69569081.0,L,26.0,49.0,2600.0,2012.0,-83.671814,43.030636,Copper,Lead,FLINT,0.0,2016-03-18 12:40:12,10.0,LG25241,1527,KEARSLEY PARK BLVD,48506
11006,"1527  KEARSLEY PARK BLVD, FLINT, MI, 48506",Match,Exact,"1527 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.671814,43.030636",69569081.0,L,26.0,49.0,2600.0,2012.0,-83.671814,43.030636,Copper,Lead,FLINT,0.0,2016-02-17 13:30:50,4.0,LG14652,1527 ,KEARSLEY PARK BLVD,48506
7275,"135  E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"135 E MOORE ST, FLINT, MI, 48505","-83.703316,43.05332",69566767.0,L,26.0,49.0,800.0,2003.0,-83.703316,43.05332,Copper,Lead,FLINT,0.0,2016-02-12 13:44:28,21.0,LG13039,135 ,E MOORE ST,48505
7277,"148  E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"148 E MOORE ST, FLINT, MI, 48505","-83.703575,43.053307",69566767.0,R,26.0,49.0,800.0,2009.0,-83.703575,43.053307,Copper,Lead,FLINT,0.0,2016-02-29 12:44:31,4.0,LG18825,148 ,E MOORE ST,48505
7276,"144  E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"144 E MOORE ST, FLINT, MI, 48505","-83.70365,43.053303",69566767.0,R,26.0,49.0,800.0,2009.0,-83.70365,43.053303,Copper,Lead,FLINT,0.0,2016-01-30 12:28:52,10.0,LG06280,144 ,E MOORE ST,48505
7278,"206  E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"206 E MOORE ST, FLINT, MI, 48505","-83.70213,43.053326",69566771.0,R,26.0,49.0,800.0,2008.0,-83.70213,43.053326,Copper,Lead,FLINT,0.0,2016-01-21 15:31:00,6.0,LG01665,206 ,E MOORE ST,48505
7270,"116  E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"116 E MOORE ST, FLINT, MI, 48505","-83.70422,43.053295",69566767.0,R,26.0,49.0,800.0,2009.0,-83.70422,43.053295,Copper,Lead,FLINT,0.0,2016-01-26 12:20:45,17.0,LG04121,116 ,E MOORE ST,48505
7273,"116 E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"116 E MOORE ST, FLINT, MI, 48505","-83.70422,43.053295",69566767.0,R,26.0,49.0,800.0,2009.0,-83.70422,43.053295,Copper,Lead,FLINT,0.0,2016-03-16 10:17:57,1.0,LG24363,116,E MOORE ST,48505
11019,"2316  KELLAR AVE, FLINT, MI, 48504",Match,Exact,"2316 KELLAR AVE, FLINT, MI, 48504","-83.728836,43.036674",69564593.0,R,26.0,49.0,900.0,4006.0,-83.728836,43.036674,Copper,Lead,FLINT,60.0,2016-02-23 12:45:51,2.0,LG16933,2316 ,KELLAR AVE,48504
11012,"1297 KEARSLEY PK BLVD, FLINT, MI, 48506",Match,Exact,"1297 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.675385,43.03196",69568784.0,L,26.0,49.0,2600.0,2003.0,-83.675385,43.03196,Copper,Lead,FLINT,70.0,2016-05-25 07:46:37,8.0,LG47402,1297,KEARSLEY PK BLVD,48506
11011,"1701  KEARSLEY PARK BLVD, FLINT, MI, 48506",Match,Exact,"1701 KEARSLEY PARK BLVD, FLINT, MI, 48506","-83.67012,43.029213",69569106.0,L,26.0,49.0,2600.0,3011.0,-83.67012,43.029213,Copper,Lead,FLINT,60.0,2016-01-26 12:18:05,1.0,LG04027,1701 ,KEARSLEY PARK BLVD,48506
11014,"4504  KEATS ST, FLINT, MI, 48507",Match,Exact,"4504 KEATS ST, FLINT, MI, 48507","-83.66917,42.983322",69575712.0,R,26.0,49.0,3500.0,1032.0,-83.66917,42.983322,Copper,Lead,FLINT,130.0,2016-01-25 12:58:56,14.0,LG03463,4504 ,KEATS ST,48507
11016,"4525 KEATS ST, FLINT, MI, 48507",Match,Exact,"4525 KEATS ST, FLINT, MI, 48507","-83.66893,42.98319",69575712.0,L,26.0,49.0,3500.0,1003.0,-83.66893,42.98319,Copper,Lead,FLINT,310.0,2016-03-13 12:14:08,1.0,LG23043,4525,KEATS ST,48507
11015,"4512 KEATS ST, FLINT, MI, 48507",Match,Exact,"4512 KEATS ST, FLINT, MI, 48507","-83.669075,42.983265",69575712.0,R,26.0,49.0,3500.0,1032.0,-83.669075,42.983265,Copper,Lead,FLINT,0.0,2016-04-08 14:41:06,3.0,LG33612,4512,KEATS ST,48507
11018,"3813 KELLAR, FLINT, MI, 48504",Match,Non_Exact,"3813 KELLAR AVE, FLINT, MI, 48504","-83.7297,43.049145",69564432.0,L,26.0,49.0,700.0,4006.0,-83.7297,43.049145,Copper,Lead,FLINT,0.0,2016-06-30 12:40:03,13.0,LG56891,3813,KELLAR,48504
11017,"4529  KEATS ST, FLINT, MI, 48507",Match,Exact,"4529 KEATS ST, FLINT, MI, 48507","-83.668884,42.98316",69575712.0,L,26.0,49.0,3500.0,1003.0,-83.668884,42.98316,Copper,Lead,FLINT,50.0,2016-01-28 13:38:59,1.0,LG05737,4529 ,KEATS ST,48507
7285,"221  E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"221 E MOORE ST, FLINT, MI, 48505","-83.70156,43.053337",69566778.0,L,26.0,49.0,800.0,2002.0,-83.70156,43.053337,Copper,Lead,FLINT,0.0,2016-01-21 15:34:00,0.0,LG01757,221 ,E MOORE ST,48505
7288,"221 E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"221 E MOORE ST, FLINT, MI, 48505","-83.70156,43.053337",69566778.0,L,26.0,49.0,800.0,2002.0,-83.70156,43.053337,Copper,Lead,FLINT,0.0,2016-03-16 09:29:50,0.0,LG24216,221,E MOORE ST,48505
7281,"206 E MOORE ST, FLINT, MI, 48505",Match,Non_Exact,"206 E MOORE ST, FLINT, MI, 48505","-83.70213,43.053326",69566771.0,R,26.0,49.0,800.0,2008.0,-83.70213,43.053326,Copper,Lead,FLINT,60.0,2016-03-16 09:29:55,10.0,LG24221,206,E MOORE ST,48505
